Country,ISO,Sex,Year of birth,Mean height (cm),Mean height lower 95% uncertainty interval (cm),Mean height upper 95% uncertainty interval (cm),Mean height (inches),Mean height lower 95% uncertainty interval (inches),Mean height upper 95% uncertainty interval (inches),Olympic Year
Trinidad and Tobago,TTO,Men,1985,173.72182800000002,171.0058851,176.53539840000002,68.39442047244096,67.32515161417322,69.50212535433072,2004
Tunisia,TUN,Men,1985,173.7958063,172.74404019999997,174.85983249999998,68.42354578740158,68.00946464566928,68.84245374015747,2004
Turkey,TUR,Men,1985,173.9435019,173.2650516,174.61437949999998,68.48169366141732,68.21458724409449,68.7458187007874,2004
Turkmenistan,TKM,Men,1985,172.54575,170.95766899999998,174.1124921,67.93139763779527,67.30616889763779,68.54822523622047,2004
Tuvalu,TUV,Men,1985,170.1190369,166.83910500000002,173.2957153,66.97599877952756,65.68468700787402,68.22665956692914,2004
Uganda,UGA,Men,1985,167.80826509999997,166.8881618,168.734199,66.06624610236219,65.70400070866143,66.43078700787402,2004
Ukraine,UKR,Men,1985,178.0691626,172.80322759999999,183.55153330000002,70.10596952755905,68.03276677165354,72.26438318897638,2004
United Arab Emirates,ARE,Men,1985,171.24076619999997,166.22472230000002,176.3061857,67.41762448818896,65.44280405511812,69.41188413385827,2004
United Kingdom,GBR,Men,1985,177.6642649,177.3316933,178.0048137,69.94656098425197,69.81562728346456,70.08063531496063,2004
United States of America,USA,Men,1985,177.4512224,176.9529227,177.959455,69.86268598425197,69.666505,70.0627775590551,2004
Uruguay,URY,Men,1985,173.3887211,171.3280711,175.4476964,68.26327602362204,67.45199649606299,69.07389622047245,2004
Uzbekistan,UZB,Men,1985,170.3300817,169.1599008,171.47365469999997,67.05908728346456,66.59838614173228,67.50931287401573,2004
Vanuatu,VUT,Men,1985,168.67185759999998,167.1999134,170.16105109999998,66.4062431496063,65.82673755905512,66.9925398031496,2004
Venezuela,VEN,Men,1985,171.2190387,169.4745995,172.96239930000002,67.40907035433071,66.72228326771653,68.0954327952756,2004
Viet Nam,VNM,Men,1985,163.64219690000002,163.0115083,164.2930504,64.42606177165355,64.17775917322835,64.68230330708661,2004
Yemen,YEM,Men,1985,162.53275209999998,160.8451843,164.2982811,63.98927248031495,63.324875708661416,64.68436263779527,2004
Zambia,ZMB,Men,1985,168.4743351,165.6451645,171.2554447,66.32847838582677,65.21463169291339,67.42340342519685,2004
Zimbabwe,ZWE,Men,1985,170.5500481,169.1325034,171.9775059,67.14568822834646,66.58759976377952,67.70767948818899,2004
Afghanistan,AFG,Men,1989,165.3550563,159.9434535,170.84776630000002,65.10041586614173,62.96986358267716,67.26290011811024,2008
Albania,ALB,Men,1989,173.7719013,172.16622080000002,175.3785767,68.41413437007874,67.78197669291339,69.04668374015748,2008
Algeria,DZA,Men,1989,171.0746603,168.87976899999998,173.1911822,67.35222846456693,66.48809803149605,68.1855048031496,2008
American Samoa,ASM,Men,1989,176.0845385,173.79686940000002,178.34372240000002,69.32462145669291,68.42396433070867,70.21406393700788,2008
Andorra,AND,Men,1989,175.88595130000002,170.45416569999998,181.313429,69.24643751968505,67.10793925196849,71.38323976377953,2008
Angola,AGO,Men,1989,168.55946,163.0586994,174.3960687,66.36199212598426,64.19633834645668,68.65986956692913,2008
Antigua and Barbuda,ATG,Men,1989,172.5615023,167.13538369999998,177.9659503,67.93759933070866,65.80133216535432,70.06533476377953,2008
Argentina,ARG,Men,1989,174.2433016,171.8702084,176.50190869999997,68.59972503937007,67.66543637795276,69.48894043307085,2008
Armenia,ARM,Men,1989,172.3421108,170.2896513,174.4065992,67.85122472440945,67.04316980314961,68.66401543307086,2008
Australia,AUS,Men,1989,179.1366608,178.34226909999998,179.9522259,70.52624440944881,70.21349177165354,70.84733303149606,2008
Austria,AUT,Men,1989,177.6143945,175.7107798,179.5922083,69.92692696850393,69.17747236220472,70.70559381889764,2008
Azerbaijan,AZE,Men,1989,170.7063229,169.02902930000002,172.4002185,67.20721374015748,66.54686192913387,67.87410177165354,2008
Bahamas,BHS,Men,1989,172.6010317,167.1927489,178.0038289,67.95316208661417,65.82391688976378,70.0802475984252,2008
Bahrain,BHR,Men,1989,168.3409704,165.58715719999998,170.97299919999998,66.2759725984252,65.19179417322833,67.31220440944881,2008
Bangladesh,BGD,Men,1989,163.96065959999999,162.6670107,165.2360759,64.55144078740157,64.0421301968504,65.05357318897637,2008
Barbados,BRB,Men,1989,175.81126030000001,173.52257350000002,178.17784840000002,69.21703161417324,68.31597381889765,70.14875921259843,2008
Belarus,BLR,Men,1989,178.1803122,172.6427535,183.76862780000002,70.14972921259843,67.96958799212598,72.34985346456693,2008
Belgium,BEL,Men,1989,180.91667990000002,179.7494878,182.0886054,71.22703933070866,70.76751488188977,71.68842732283464,2008
Belize,BLZ,Men,1989,168.65993740000002,165.70540280000003,171.5982761,66.40155015748032,65.23834755905513,67.55837641732283,2008
Benin,BEN,Men,1989,168.65768480000003,166.8415761,170.45069230000001,66.40066330708662,65.68565988188976,67.10657177165355,2008
Bermuda,BMU,Men,1989,172.5498349,167.2844126,177.7231621,67.93300586614174,65.86000496062992,69.96974885826772,2008
Bhutan,BTN,Men,1989,164.908802,163.2854131,166.5276031,64.9247251968504,64.28559570866142,65.56204846456693,2008
Bolivia,BOL,Men,1989,166.70408930000002,164.5305094,168.88043369999997,65.63153122047245,64.7757911023622,66.48835972440943,2008
Bosnia and Herzegovina,BIH,Men,1989,181.05399530000003,179.40981680000002,182.7160395,71.28110051181103,70.63378614173229,71.93544862204725,2008
Botswana,BWA,Men,1989,172.45344740000002,171.10194030000002,173.79802869999997,67.89505803149606,67.36296862204725,68.42442074803148,2008
Brazil,BRA,Men,1989,172.910602,172.24456669999998,173.5878396,68.07504015748032,67.81282153543306,68.34166913385826,2008
Brunei Darussalam,BRN,Men,1989,164.71477380000002,159.490976,170.0625054,64.84833614173229,62.79172283464566,66.95374228346456,2008
Bulgaria,BGR,Men,1989,178.25525159999998,172.96713180000003,183.5234747,70.17923291338582,68.09729598425199,72.253336496063,2008
Burkina Faso,BFA,Men,1989,170.4491988,168.5937115,172.280691,67.10598377952756,66.37547696850395,67.8270437007874,2008
Burundi,BDI,Men,1989,167.7131975,162.32550419999998,172.867277,66.02881791338582,63.90767881889763,68.05798307086614,2008
Cabo Verde,CPV,Men,1989,173.99114730000002,171.65682980000003,176.3159329,68.50045169291339,67.58142905511812,69.41572161417324,2008
Cambodia,KHM,Men,1989,163.15413700000002,161.2005379,165.12722019999998,64.23391220472442,63.4647787007874,65.01071661417322,2008
Cameroon,CMR,Men,1989,169.39297240000002,167.7317227,171.1090049,66.69014661417323,66.0361112992126,67.36574996062993,2008
Canada,CAN,Men,1989,177.8546938,176.7217885,178.9829788,70.02153299212598,69.57550728346456,70.46573968503938,2008
Central African Republic,CAF,Men,1989,167.9276836,164.90770669999998,170.85585269999999,66.11326125984252,64.92429397637794,67.26608374015747,2008
Chad,TCD,Men,1989,171.72343869999997,168.771841,174.8122142,67.60765303149606,66.44560669291339,68.82370637795276,2008
Chile,CHL,Men,1989,171.4777097,170.3917624,172.56600319999998,67.51090933070866,67.08337102362205,67.93937133858267,2008
China,CHN,Men,1989,171.0118299,170.5611725,171.45253390000002,67.32749208661417,67.15006791338583,67.5009975984252,2008
China (Hong Kong SAR),HKG,Men,1989,172.6674615,169.7099169,175.65708500000002,67.9793155511811,66.81492791338583,69.15633267716537,2008
Colombia,COL,Men,1989,169.2712859,168.4501754,170.1081409,66.64223854330709,66.31896669291339,66.97170901574803,2008
Comoros,COM,Men,1989,166.8120262,164.8480604,168.7809071,65.67402606299213,64.90081118110237,66.44917602362204,2008
Congo,COG,Men,1989,168.79228369999998,166.4237129,171.1301562,66.453655,65.52114681102363,67.37407724409448,2008
Cook Islands,COK,Men,1989,175.111055,172.43340419999998,177.7038309,68.94136023622048,67.88716700787401,69.9621381496063,2008
Costa Rica,CRI,Men,1989,168.9915223,166.2411874,171.7465489,66.53209539370079,65.44928637795276,67.61675153543307,2008
Cote d'Ivoire,CIV,Men,1989,168.0840399,166.5673446,169.56908149999998,66.17481885826771,65.57769472440945,66.75948090551181,2008
Croatia,HRV,Men,1989,180.34697930000002,179.1121226,181.6168731,71.00274775590552,70.5165837007874,71.50270594488188,2008
Cuba,CUB,Men,1989,171.5853735,170.3313366,172.87118180000002,67.55329665354331,67.05958133858267,68.0595203937008,2008
Cyprus,CYP,Men,1989,174.89800380000003,172.1084553,177.7147732,68.85748181102363,67.75923437007874,69.96644614173228,2008
Czech Republic,CZE,Men,1989,180.11323190000002,178.4092168,181.8112129,70.91072122047245,70.23984913385827,71.57921767716535,2008
Denmark,DNK,Men,1989,181.2404634,180.1133216,182.36656630000002,71.3545131496063,70.91075653543307,71.7978607480315,2008
Djibouti,DJI,Men,1989,167.6545118,162.3406479,172.90564540000003,66.00571330708661,63.913640905511805,68.07308874015749,2008
Dominica,DMA,Men,1989,175.9414677,173.6263929,178.3302761,69.26829437007873,68.3568475984252,70.20877011811024,2008
Dominican Republic,DOM,Men,1989,172.16733630000002,170.6853523,173.6579219,67.78241586614173,67.1989575984252,68.36926059055118,2008
DR Congo,COD,Men,1989,168.12770930000002,165.19556880000002,171.1078911,66.19201153543308,65.03762551181103,67.36531145669291,2008
Ecuador,ECU,Men,1989,166.73363500000002,165.2772788,168.1103556,65.64316338582678,65.0697948031496,66.18517937007874,2008
Egypt,EGY,Men,1989,168.29467580000002,167.42303080000002,169.17770019999998,66.25774637795277,65.91457905511811,66.60539377952755,2008
El Salvador,SLV,Men,1989,169.49533300000002,166.29244540000002,172.676558,66.73044606299213,65.46946669291339,67.9828968503937,2008
Equatorial Guinea,GNQ,Men,1989,168.5996739,163.099322,174.288833,66.37782437007874,64.21233149606299,68.61765078740157,2008
Eritrea,ERI,Men,1989,169.1831344,167.5635503,170.769008,66.60753322834645,65.96990169291338,67.23189291338583,2008
Estonia,EST,Men,1989,181.12789080000002,180.5431699,181.70843349999998,71.31019322834646,71.07998814960631,71.53875334645669,2008
Ethiopia,ETH,Men,1989,167.48943730000002,166.1561017,168.8696507,65.94072334645669,65.41578807086614,66.4841144488189,2008
Fiji,FJI,Men,1989,174.3356689,173.11198280000002,175.5570939,68.63609011811023,68.15432393700789,69.11696610236221,2008
Finland,FIN,Men,1989,179.69454069999998,178.56021280000002,180.80843149999998,70.74588216535432,70.29929637795276,71.18442185039369,2008
France,FRA,Men,1989,179.2635752,177.6367627,180.9343983,70.5762107086614,69.93573334645669,71.23401507874016,2008
French Polynesia,PYF,Men,1989,177.1179021,175.4480376,178.7910101,69.73145751968504,69.0740305511811,70.39016145669291,2008
Gabon,GAB,Men,1989,169.30173380000002,166.55744040000002,172.0535917,66.65422590551182,65.57379543307087,67.73763452755905,2008
Gambia,GMB,Men,1989,166.7320159,164.22464109999999,169.2027636,65.64252594488188,64.65537051181101,66.61526125984251,2008
Georgia,GEO,Men,1989,174.8423386,173.2135781,176.5302429,68.83556637795276,68.19432208661418,69.50009562992126,2008
Germany,DEU,Men,1989,179.7215956,178.68222659999998,180.7660639,70.7565337007874,70.3473333070866,71.16774169291338,2008
Ghana,GHA,Men,1989,169.8108992,168.70070880000003,170.8898351,66.85468472440945,66.41760188976379,67.27946263779528,2008
Greece,GRC,Men,1989,177.42118380000002,176.2676526,178.57462959999998,69.85085976377954,69.39671362204724,70.30497228346456,2008
Greenland,GRL,Men,1989,174.2877143,172.4010831,176.1167435,68.61721035433071,67.87444216535432,69.33730059055118,2008
Grenada,GRD,Men,1989,176.6235824,174.3155456,178.9353491,69.53684346456693,68.62816755905511,70.44698783464567,2008
Guatemala,GTM,Men,1989,163.5288324,160.86887009999998,166.1786411,64.38143007874015,63.33420082677164,65.42466185039369,2008
Guinea,GIN,Men,1989,169.0121784,166.42596899999998,171.5862299,66.54022771653544,65.52203503937007,67.55363381889764,2008
Guinea Bissau,GNB,Men,1989,169.21939419999998,164.0434968,174.29571430000001,66.62180874015748,64.58405385826772,68.62035996062993,2008
Guyana,GUY,Men,1989,170.09460330000002,168.442745,171.77547109999998,66.9663792519685,66.31604133858268,67.62813822834644,2008
Haiti,HTI,Men,1989,172.491494,167.1185381,177.84736,67.91003700787401,65.79470003937007,70.01864566929135,2008
Honduras,HND,Men,1989,166.67536230000002,163.370789,170.01222880000003,65.62022137795276,64.31920826771653,66.9339483464567,2008
Hungary,HUN,Men,1989,177.2717,174.4855372,180.09212419999997,69.79200787401575,68.69509338582678,70.9024111023622,2008
Iceland,ISL,Men,1989,180.8392649,177.8327429,183.84427219999998,71.19656098425196,70.01289090551181,72.37963472440944,2008
India,IND,Men,1989,165.06772030000002,164.5646987,165.5866572,64.98729145669292,64.78925145669291,65.19159732283464,2008
Indonesia,IDN,Men,1989,163.4328905,162.6484178,164.20690009999998,64.34365767716535,64.03481015748032,64.64838586614172,2008
Iran,IRN,Men,1989,173.4267719,172.9381753,173.9229806,68.27825665354331,68.08589578740158,68.47361440944881,2008
Iraq,IRQ,Men,1989,170.96001299999998,165.78912150000002,176.219473,67.30709173228345,65.27130767716537,69.37774527559054,2008
Ireland,IRL,Men,1989,178.639599,177.3892768,179.8557837,70.33055078740158,69.83829795275591,70.80936366141732,2008
Israel,ISR,Men,1989,176.715779,175.0254883,178.4063476,69.57314133858267,68.90767255905511,70.23871952755906,2008
Italy,ITA,Men,1989,177.4546931,175.93610690000003,178.9034623,69.8640524015748,69.26618381889764,70.43443397637795,2008
Jamaica,JAM,Men,1989,174.5702654,173.2181397,175.8954119,68.7284509448819,68.19611799212598,69.25016216535433,2008
Japan,JPN,Men,1989,171.1728238,170.7543696,171.6043257,67.39087551181102,67.22612976377953,67.5607581496063,2008
Jordan,JOR,Men,1989,171.6773614,170.42570080000002,172.9588669,67.58951236220472,67.0967325984252,68.09404208661418,2008
Kazakhstan,KAZ,Men,1989,171.5527503,166.1232539,176.97914609999998,67.54045287401576,65.40285586614173,69.67682917322834,2008
Kenya,KEN,Men,1989,170.82666310000002,166.97846909999998,174.8498069,67.25459177165355,65.73955476377952,68.8385066535433,2008
Kiribati,KIR,Men,1989,169.6039056,167.844755,171.44690219999998,66.77319118110236,66.0806122047244,67.49878039370078,2008
Kuwait,KWT,Men,1989,172.41275359999997,171.4590139,173.36420669999998,67.87903685039369,67.50354877952756,68.25362468503936,2008
Kyrgyzstan,KGZ,Men,1989,171.36845259999998,169.3868385,173.3404102,67.46789472440945,66.68773169291339,68.24425598425196,2008
Lao PDR,LAO,Men,1989,160.5158482,158.85308080000001,162.188674,63.19521582677165,62.54058299212599,63.85380866141732,2008
Latvia,LVA,Men,1989,180.91422319999998,178.53612280000002,183.3962649,71.22607212598425,70.28981212598426,72.2032538976378,2008
Lebanon,LBN,Men,1989,174.7842695,173.1033138,176.4838688,68.81270452755905,68.15091094488189,69.48183811023623,2008
Lesotho,LSO,Men,1989,166.8346263,165.5942579,168.0722865,65.68292374015748,65.19458972440945,66.17019153543306,2008
Liberia,LBR,Men,1989,164.82852340000002,163.5179671,166.1492799,64.89311944881891,64.3771524015748,65.41310232283465,2008
Libya,LBY,Men,1989,173.93758019999999,171.8117199,175.9725334,68.47936228346455,67.64240940944882,69.28052496062992,2008
Lithuania,LTU,Men,1989,178.87915990000002,176.8414859,180.9753655,70.42486610236222,69.62263224409449,71.2501438976378,2008
Luxembourg,LUX,Men,1989,177.97507219999997,175.8946891,180.1882592,70.06892606299212,69.24987759842519,70.94025952755905,2008
Macedonia (TFYR),MKD,Men,1989,178.3441522,173.01066919999997,183.5472046,70.2142331496063,68.11443669291337,72.26267897637794,2008
Madagascar,MDG,Men,1989,163.045467,160.0006125,166.1187736,64.19112874015748,62.992367125984245,65.40109196850393,2008
Malawi,MWI,Men,1989,163.5869962,161.56072690000002,165.57114909999999,64.40432921259841,63.6065853937008,65.18549177165353,2008
Malaysia,MYS,Men,1989,167.6688797,166.9409682,168.3891718,66.01136996062992,65.72479062992126,66.29494952755906,2008
Maldives,MDV,Men,1989,166.6776321,165.1213919,168.1731004,65.621115,65.00842200787402,66.2098820472441,2008
Mali,MLI,Men,1989,172.2700341,169.4883321,175.02255630000002,67.82284807086614,66.7276898031496,68.90651822834646,2008
Malta,MLT,Men,1989,172.988822,169.4039969,176.72437639999998,68.10583543307087,66.69448696850394,69.57652614173227,2008
Marshall Islands,MHL,Men,1989,163.8252246,161.75507549999998,165.9712898,64.49811992125984,63.68310059055117,65.34302748031496,2008
Mauritania,MRT,Men,1989,165.43903469999998,162.59511719999998,168.3464759,65.13347822834645,64.01382566929132,66.27814011811023,2008
Mauritius,MUS,Men,1989,170.78859330000003,169.2157879,172.3866272,67.23960366141733,66.62038893700787,67.86875086614172,2008
Mexico,MEX,Men,1989,168.464643,167.8196206,169.12832790000002,66.32466259842519,66.07071677165355,66.58595586614173,2008
Micronesia (Federated States of),FSM,Men,1989,168.9623914,167.3392344,170.5531578,66.52062653543307,65.8815883464567,67.14691251968505,2008
Moldova,MDA,Men,1989,175.11231909999998,173.4503554,176.8155852,68.94185791338582,68.287541496063,69.61243511811023,2008
Mongolia,MNG,Men,1989,169.1556501,168.19296269999998,170.11001399999998,66.59671263779528,66.2177018503937,66.97244645669291,2008
Montenegro,MNE,Men,1989,178.299894,173.04197549999998,183.5502096,70.19680866141732,68.126762007874,72.26386204724409,2008
Morocco,MAR,Men,1989,170.92629409999998,165.6932893,176.15657109999998,67.29381657480315,65.23357846456693,69.35298074803148,2008
Mozambique,MOZ,Men,1989,165.7974034,163.2833196,168.2477719,65.27456826771653,64.28477149606299,66.23928027559054,2008
Myanmar,MMR,Men,1989,164.5757816,163.2347301,165.92283799999998,64.79361480314961,64.26564177165355,65.32395196850393,2008
Namibia,NAM,Men,1989,168.4477584,166.61004930000001,170.2259989,66.31801511811024,65.5945075984252,67.01810980314961,2008
Nauru,NRU,Men,1989,168.2757026,166.82172930000002,169.6818521,66.25027661417322,65.67784618110237,66.80387877952755,2008
