Country,ISO,Sex,Year of birth,Mean height (cm),Mean height lower 95% uncertainty interval (cm),Mean height upper 95% uncertainty interval (cm),Olympic Year,Mean height (inches),Mean height lower 95% uncertainty interval (inches),Mean height upper 95% uncertainty interval (inches)
Comoros,COM,Women,1988,155.7883946,154.748211,156.8058234,2008,61.334013622047244,60.92449251968504,61.73457614173228
Congo,COG,Women,1988,158.10599140000002,157.15142519999998,159.05398469999997,2008,62.246453307086625,61.87063984251967,62.61967901574802
Cook Islands,COK,Women,1988,163.73257619999998,161.38434840000002,166.06560009999998,2008,64.46164417322834,63.53714503937009,65.38015751968503
Costa Rica,CRI,Women,1988,156.1773966,154.1109178,158.213847,2008,61.487164015748036,60.673589685039374,62.28891614173228
Cote d'Ivoire,CIV,Women,1988,158.87897819999998,158.0259931,159.7281216,2008,62.550778818897626,62.214957913385824,62.88508724409449
Croatia,HRV,Women,1988,165.8092703,164.4628768,167.2020124,2008,65.27924027559055,64.7491640944882,65.82756393700787
Cuba,CUB,Women,1988,158.71349750000002,157.4624657,159.9702136,2008,62.48562893700788,61.99309673228346,62.980399055118106
Cyprus,CYP,Women,1988,162.07199530000003,159.19103969999998,164.9074034,2008,63.80787216535434,62.673637677165345,64.92417456692912
Czech Republic,CZE,Women,1988,168.04221950000002,166.5475751,169.5844859,2008,66.15835413385827,65.5699114566929,66.76554562992126
Denmark,DNK,Women,1988,167.46715690000002,166.3828843,168.59801930000003,2008,65.93195153543307,65.50507255905512,66.37717295275591
Djibouti,DJI,Women,1988,156.6404479,151.7913229,161.40501310000002,2008,61.66946767716535,59.7603633464567,63.5452807480315
Dominica,DMA,Women,1988,164.2934492,162.2418907,166.2455779,2008,64.68246031496062,63.87476011811024,65.45101492125984
Dominican Republic,DOM,Women,1988,158.5833419,157.52264319999998,159.6407632,2008,62.43438657480315,62.016788661417316,62.85069417322835
DR Congo,COD,Women,1988,156.2311549,155.2927667,157.2081517,2008,61.5083287007874,61.13888452755905,61.89297311023622
Ecuador,ECU,Women,1988,153.7999237,152.4019167,155.16548469999998,2008,60.551151062992126,60.0007546062992,61.088773503937
Egypt,EGY,Women,1988,157.8946007,157.3404959,158.45392009999998,2008,62.16322862204725,61.945077125984255,62.38343311023621
El Salvador,SLV,Women,1988,154.07479730000003,152.9836334,155.21227030000003,2008,60.65936901574804,60.229776929133855,61.107193031496074
Equatorial Guinea,GNQ,Women,1988,157.96580790000002,152.6866665,163.3040241,2008,62.19126295275591,60.11286082677165,64.29292287401574
Eritrea,ERI,Women,1988,156.95266130000002,155.5387823,158.35783669999998,2008,61.79238633858268,61.235741062992126,62.34560499999999
Estonia,EST,Women,1988,168.15183330000002,167.6179294,168.6966774,2008,66.20150917322836,65.99131078740157,66.41601472440945
Ethiopia,ETH,Women,1988,156.07415880000002,155.1750747,156.9629856,2008,61.44651921259843,61.09254909448819,61.79645102362205
Fiji,FJI,Women,1988,162.2017767,161.0822874,163.34617680000002,2008,63.858967204724415,63.41822338582678,64.30951842519686
Finland,FIN,Women,1988,166.050033,165.0808466,167.00668069999998,2008,65.37402874015748,64.99245929133858,65.75066169291337
France,FRA,Women,1988,164.7171343,163.3099936,166.1453424,2008,64.84926547244095,64.29527307086614,65.41155212598426
French Polynesia,PYF,Women,1988,164.6912819,163.08713889999999,166.2622743,2008,64.83908736220472,64.207535,65.45758830708661
Gabon,GAB,Women,1988,159.3061045,158.2078918,160.359265,2008,62.71893877952756,62.28657157480315,63.133568897637794
Gambia,GMB,Women,1988,161.4561993,160.2483431,162.65585980000003,2008,63.56543279527559,63.089898858267716,64.03774007874017
Georgia,GEO,Women,1988,163.2617591,161.6769362,164.8690949,2008,64.27628311023622,63.652337086614175,64.90909248031495
Germany,DEU,Women,1988,166.0560823,165.1186063,166.94882919999998,2008,65.37641035433072,65.00732531496064,65.72788551181101
Ghana,GHA,Women,1988,158.4943273,157.7995716,159.1955291,2008,62.399341456692916,62.125815590551184,62.675405157480306
Greece,GRC,Women,1988,164.4199121,163.33732030000002,165.50872040000002,2008,64.73224885826772,64.30603161417324,65.16091354330709
Greenland,GRL,Women,1988,161.1789926,159.508364,162.8873944,2008,63.45629629921259,62.798568503937005,64.12889543307087
Grenada,GRD,Women,1988,164.59248369999997,162.73030369999998,166.5454593,2008,64.80019043307085,64.0670487007874,65.56907846456693
Guatemala,GTM,Women,1988,149.20277819999998,148.1620995,150.2293883,2008,58.741251259842514,58.331535236220475,59.14542846456693
Guinea,GIN,Women,1988,158.57700309999998,157.69169019999998,159.45980590000002,2008,62.431890984251964,62.08334259842519,62.77945114173229
Guinea Bissau,GNB,Women,1988,158.67355759999998,157.1781336,160.1624138,2008,62.469904566929124,61.88115496062992,63.05606842519685
Guyana,GUY,Women,1988,158.11793569999998,156.5384249,159.69514119999997,2008,62.251155787401565,61.62930114173228,62.87210283464565
Haiti,HTI,Women,1988,159.0441883,158.1621461,159.8850345,2008,62.61582216535433,62.268561456692915,62.94686397637795
Honduras,HND,Women,1988,153.57597090000002,152.65090130000002,154.4898467,2008,60.46298066929134,60.098780039370084,60.822774291338575
Hungary,HUN,Women,1988,163.6477864,161.2801785,166.0146507,2008,64.42826236220472,63.49613326771654,65.3600987007874
Iceland,ISL,Women,1988,166.6028719,164.07634219999997,169.11728290000002,2008,65.5916818503937,64.59698511811023,66.5816074409449
India,IND,Women,1988,152.43939419999998,151.95807219999998,152.9261591,2008,60.01550952755905,59.826012677165345,60.2071492519685
Indonesia,IDN,Women,1988,152.19998169999997,151.42467680000001,152.94161619999997,2008,59.92125263779526,59.61601448818898,60.21323472440944
Iran,IRN,Women,1988,159.24568380000002,158.79272749999998,159.68755969999998,2008,62.69515110236221,62.5168218503937,62.86911799212598
Iraq,IRQ,Women,1988,158.7407907,153.8331055,163.6589562,2008,62.496374291338576,60.564214763779525,64.43265992125984
Ireland,IRL,Women,1988,164.63865090000002,163.4695117,165.77416019999998,2008,64.81836649606299,64.35807547244094,65.2654174015748
Israel,ISR,Women,1988,161.8568483,160.3172983,163.39591030000003,2008,63.72316862204724,63.11704657480315,64.3290985433071
Italy,ITA,Women,1988,163.9068312,162.67879169999998,165.1250948,2008,64.530248503937,64.04676838582677,65.00987984251968
Jamaica,JAM,Women,1988,163.30405880000004,162.21343180000002,164.38159850000002,2008,64.29293653543309,63.86355582677166,64.71716476377954
Japan,JPN,Women,1988,158.4269374,158.03315990000002,158.81396930000002,2008,62.37281,62.21777948818898,62.525184763779535
Jordan,JOR,Women,1988,158.9024202,158.2593553,159.5468299,2008,62.5600079527559,62.3068327952756,62.81371255905512
Kazakhstan,KAZ,Women,1988,159.9377342,158.29992919999998,161.5428726,2008,62.96761188976377,62.32280677165353,63.599556141732286
Kenya,KEN,Women,1988,158.8537555,158.08220749999998,159.6048733,2008,62.54084862204724,62.23708956692913,62.83656429133858
Kiribati,KIR,Women,1988,157.81479230000002,156.13635109999998,159.4747486,2008,62.13180799212599,61.47100437007873,62.785334094488185
Kuwait,KWT,Women,1988,159.544042,158.63697439999999,160.4509176,2008,62.812614960629915,62.45550173228346,63.169652598425195
Kyrgyzstan,KGZ,Women,1988,159.49692199999998,158.4733459,160.5208869,2008,62.794063779527555,62.39108106299212,63.19719956692913
Lao PDR,LAO,Women,1988,151.42374840000002,150.2792015,152.5770222,2008,59.61564897637796,59.16503996062992,60.069693779527555
Latvia,LVA,Women,1988,169.0983616,166.9981272,171.19831430000002,2008,66.57415811023623,65.74729417322834,67.4009111417323
Lebanon,LBN,Women,1988,161.9048008,160.2738812,163.5499789,2008,63.742047559055116,63.09995322834646,64.38975547244095
Lesotho,LSO,Women,1988,156.6452965,155.6400275,157.59750659999997,2008,61.67137657480315,61.27560137795275,62.04626244094487
Liberia,LBR,Women,1988,156.39030780000002,155.39610349999998,157.38104719999998,2008,61.570987322834654,61.179568307086605,61.9610422047244
Libya,LBY,Women,1988,161.7361747,159.8032245,163.755594,2008,63.675659330708655,62.914655314960626,64.4707062992126
Lithuania,LTU,Women,1988,166.29667769999998,164.5747614,168.01064219999998,2008,65.4711329527559,64.7932131496063,66.14592212598424
Luxembourg,LUX,Women,1988,164.8061066,162.93174119999998,166.71098,2008,64.88429393700787,64.14635480314959,65.6342440944882
Macedonia (TFYR),MKD,Women,1988,160.2177084,158.130518,162.289904,2008,63.0778379527559,62.2561094488189,63.89366299212599
Madagascar,MDG,Women,1988,152.19973530000001,151.2350063,153.14338080000002,2008,59.921155629921266,59.54134106299213,60.29266960629922
Malawi,MWI,Women,1988,155.064339,154.2796749,155.8765673,2008,61.04895236220472,60.74002948818897,61.368727283464565
Malaysia,MYS,Women,1988,155.8891409,155.2492533,156.50676130000002,2008,61.37367751968504,61.12175326771653,61.616835157480324
Maldives,MDV,Women,1988,154.0024639,152.9733537,155.07904340000002,2008,60.6308912992126,60.225729803149605,61.054741496062995
Mali,MLI,Women,1988,161.0412109,160.2027789,161.8572081,2008,63.402051535433074,63.07196019685039,63.723310275590556
Malta,MLT,Women,1988,160.4140165,157.0387466,163.8233634,2008,63.15512460629921,61.826278188976374,64.49738716535433
Marshall Islands,MHL,Women,1988,152.3242335,150.52592040000002,154.1172612,2008,59.970170669291335,59.26217338582678,60.676087086614174
Mauritania,MRT,Women,1988,158.7050821,156.0730554,161.3973576,2008,62.482315787401575,61.4460848031496,63.54226677165354
Mauritius,MUS,Women,1988,156.769896,155.3212744,158.1695263,2008,61.720431496062986,61.15010803149606,62.271467047244094
Mexico,MEX,Women,1988,155.9314273,155.3524879,156.49790090000002,2008,61.390325708661415,61.16239681102362,61.61334681102363
Micronesia (Federated States of),FSM,Women,1988,156.9188036,155.38333369999998,158.4284873,2008,61.779056535433064,61.17454082677165,62.37342019685039
Moldova,MDA,Women,1988,163.0104331,161.87020880000003,164.1614095,2008,64.17733586614173,63.72842866141733,64.63047618110235
Mongolia,MNG,Women,1988,158.3331039,157.456943,159.24233569999998,2008,62.33586767716535,61.99092244094488,62.6938329527559
Montenegro,MNE,Women,1988,164.8493789,159.955801,169.8402267,2008,64.90133027559055,62.974724803149606,66.86623098425196
Morocco,MAR,Women,1988,158.1162842,156.7457804,159.41888559999998,2008,62.25050559055118,61.71093716535433,62.76334078740157
Mozambique,MOZ,Women,1988,154.6925069,153.773451,155.6118413,2008,60.902561771653545,60.540728740157476,61.2645044488189
Myanmar,MMR,Women,1988,154.25642040000002,152.9612639,155.5537773,2008,60.73087417322836,60.22097003937008,61.24164460629922
Namibia,NAM,Women,1988,159.668714,158.83982849999998,160.5309513,2008,62.86169842519685,62.535365551181094,63.20116192913385
Nauru,NRU,Women,1988,155.1833916,153.9927988,156.3880544,2008,61.09582346456693,60.627086141732285,61.57010015748031
Nepal,NPL,Women,1988,151.0022991,150.3443137,151.6552115,2008,59.449724055118104,59.19067468503936,59.70677618110236
Netherlands,NLD,Women,1988,168.830825,167.6818173,169.99111399999998,2008,66.46882874015748,66.016463503937,66.92563543307085
New Zealand,NZL,Women,1988,164.85740619999999,164.2094935,165.4990231,2008,64.90449062992126,64.64940688976378,65.15709570866142
Nicaragua,NIC,Women,1988,154.3739476,153.3834321,155.38837959999998,2008,60.77714472440945,60.38717799212598,61.176527401574795
Niger,NER,Women,1988,159.301489,158.47704140000002,160.14860919999998,2008,62.71712165354331,62.39253598425198,63.05063354330708
Nigeria,NGA,Women,1988,157.3632464,156.6217261,158.07268290000002,2008,61.954034015748036,61.662096889763774,62.233339724409454
Niue,NIU,Women,1988,164.52581899999998,162.6817642,166.3428242,2008,64.77394448818897,64.04793866141732,65.48930086614173
North Korea,PRK,Women,1988,158.44667080000002,153.0888306,163.8340343,2008,62.38057905511812,60.2711931496063,64.50158830708662
Norway,NOR,Women,1988,165.9932155,164.86255730000002,167.1502354,2008,65.35165964566929,64.90651862204724,65.80717929133858
Occupied Palestinian Territory,PSE,Women,1988,159.0392329,157.7669354,160.34212150000002,2008,62.61387122047244,62.11296669291338,63.126819488188985
Oman,OMN,Women,1988,157.3101657,155.5154167,159.04205149999999,2008,61.933136102362205,61.226542007874016,62.61498090551181
Pakistan,PAK,Women,1988,154.3843243,153.56814980000001,155.2078531,2008,60.78123003937008,60.459901496063,61.10545397637795
Palau,PLW,Women,1988,156.9761229,155.1864247,158.75807930000002,2008,61.80162318897638,61.0970175984252,62.50318082677166
Panama,PAN,Women,1988,155.5432581,153.10337119999997,158.0210831,2008,61.237503188976376,60.27691779527558,62.21302484251969
Papua New Guinea,PNG,Women,1988,155.5746009,154.0487659,157.1103065,2008,61.24984287401575,60.64912043307087,61.854451377952756
Paraguay,PRY,Women,1988,159.46860800000002,154.25562050000002,164.67920130000002,2008,62.782916535433074,60.73055925196851,64.83433122047245
Peru,PER,Women,1988,152.6133939,152.1452686,153.077721,2008,60.08401334645669,59.899712047244094,60.26681929133858
Philippines,PHL,Women,1988,149.4053731,148.2691498,150.5755762,2008,58.82101303149606,58.37368102362205,59.28172291338583
Poland,POL,Women,1988,164.4591774,163.6015247,165.3085143,2008,64.74770763779527,64.41004909448819,65.0820922440945
Portugal,PRT,Women,1988,162.6676856,161.59047769999998,163.7750385,2008,64.04239590551181,63.618298307086604,64.47836161417322
Puerto Rico,PRI,Women,1988,159.33384109999997,157.165156,161.4704774,2008,62.72985870078739,61.87604566929134,63.57105409448818
Qatar,QAT,Women,1988,159.564212,158.3668475,160.75182959999998,2008,62.82055590551181,62.34915255905512,63.28812188976377
Romania,ROU,Women,1988,162.8090187,160.65411469999998,164.9044593,2008,64.09803885826771,63.2496514566929,64.92301547244095
Russian Federation,RUS,Women,1988,164.7909758,164.086965,165.5170424,2008,64.87833692913387,64.60116732283464,65.16418992125985
Rwanda,RWA,Women,1988,155.73460780000002,154.9505708,156.5628225,2008,61.31283771653544,61.004161732283464,61.638906496062994
Saint Kitts and Nevis,KNA,Women,1988,159.9974417,156.950724,163.0817146,2008,62.991118779527554,61.79162362204725,64.2053994488189
Saint Lucia,LCA,Women,1988,162.7892936,160.21524330000003,165.3042043,2008,64.09027307086615,63.07686744094489,65.08039539370078
Saint Vincent and the Grenadines,VCT,Women,1988,160.8242082,155.7979061,165.64319980000002,2008,63.316617401574796,61.33775830708662,65.21385818897639
Samoa,WSM,Women,1988,162.17617109999998,161.1724701,163.19769240000002,2008,63.84888625984251,63.45372838582677,64.25106000000001
Sao Tome and Principe,STP,Women,1988,159.3870921,158.1098072,160.711829,2008,62.75082366141732,62.247955590551186,63.27237362204724
Saudi Arabia,SAU,Women,1988,156.1962687,155.3480419,157.06003,2008,61.49459397637795,61.16064641732283,61.83465748031497
Senegal,SEN,Women,1988,162.8585795,161.8405081,163.8585334,2008,64.11755098425196,63.716735472440945,64.51123362204724
Serbia,SRB,Women,1988,167.3508895,166.41381280000002,168.2561114,2008,65.88617696850393,65.51724913385827,66.24256354330709
Seychelles,SYC,Women,1988,161.995671,160.8283269,163.1642034,2008,63.77782322834645,63.31823893700788,64.23787535433071
Sierra Leone,SLE,Women,1988,157.19060349999998,156.2037661,158.1957945,2008,61.886064370078735,61.49754570866141,62.281808858267716
Singapore,SGP,Women,1988,160.0463063,158.81154850000001,161.296563,2008,63.01035681102362,62.52423169291339,63.50258385826771
Slovakia,SVK,Women,1988,167.1247082,166.1575522,168.1032191,2008,65.79712921259842,65.41635913385826,66.18236972440944
Slovenia,SVN,Women,1988,165.85432839999999,164.42331000000001,167.30102209999998,2008,65.29697968503936,64.73358661417323,65.86654413385826
Solomon Islands,SLB,Women,1988,155.28131499999998,153.62939690000002,157.0013449,2008,61.13437598425196,60.48401452755906,61.81155311023622
Somalia,SOM,Women,1988,156.5761784,151.61887,161.68375980000002,2008,61.64416472440945,59.692468503937,63.655023543307095
South Africa,ZAF,Women,1988,158.64902659999998,158.0053948,159.2963131,2008,62.46024669291338,62.206848346456695,62.71508389763779
South Korea,KOR,Women,1988,161.6757808,161.163975,162.1811929,2008,63.651882204724416,63.45038385826771,63.8508633464567
Spain,ESP,Women,1988,163.0783843,162.2148115,163.94859240000002,2008,64.20408830708662,63.86409901574803,64.54668992125985
Sri Lanka,LKA,Women,1988,154.0622726,152.4587041,155.6637385,2008,60.65443803149606,60.023111850393704,61.28493641732283
Sudan,SDN,Women,1988,156.55920830000002,151.7891344,161.2429014,2008,61.63748358267717,59.75950173228346,63.481457244094486
Suriname,SUR,Women,1988,160.7822179,155.84456369999998,165.80182659999997,2008,63.30008578740158,61.356127440944874,65.27630968503935
Swaziland,SWZ,Women,1988,159.160429,158.0136426,160.31034119999998,2008,62.66158622047244,62.21009551181102,63.11430755905511
Sweden,SWE,Women,1988,166.07070180000002,164.7830367,167.3707625,2008,65.38216606299214,64.8752112992126,65.89400098425197
Switzerland,CHE,Women,1988,163.8094112,161.99780149999998,165.569096,2008,64.49189417322835,63.778662007874004,65.18468346456693
Syrian Arab Republic,SYR,Women,1988,158.72055490000002,153.9128897,163.58272219999998,2008,62.48840744094489,60.59562586614173,64.40264653543306
Taiwan,TWN,Women,1988,160.49522380000002,159.36561519999998,161.6326086,2008,63.187095984251975,62.74236818897637,63.63488527559055
Tajikistan,TJK,Women,1988,158.04959019999998,156.91132290000002,159.1827376,2008,62.22424811023621,61.77611137795276,62.670369133858266
Tanzania,TZA,Women,1988,156.2235348,155.45660980000002,157.0088487,2008,61.50532866141732,61.203389685039376,61.81450736220472
Thailand,THA,Women,1988,156.6449372,155.8452987,157.4606061,2008,61.67123511811023,61.35641681102362,61.99236460629921
